-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
Current Linear Velocity: 0.199438
Current Angular Velocity: 0.047643
--Linear Velocity ERROR: -0.0683681
--Angular Velocity ERROR: -0.010307
-------------------------
1743252117.807652305 Received IMU Angular Velocity - [-0.00567934, -0.0131764, 0.0465777]
1743252117.811760066 Received IMU Angular Velocity - [-0.0110057, 0.0017373, 0.0487082]
Received Odometry - Position: x=0.967481, y=0.0610284, Linear Velocity: 0.216214
Current yaw: -0.0274528 (roll: -0.0194836, pitch: -0.00156175)
1743252117.821133418 Received IMU Angular Velocity - [-0.000353022, 0.0123899, 0.0433819]
1743252117.821773418 Received IMU Angular Velocity - [0.00177751, 0.0187815, 0.0401861]
1743252117.827610084 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.0327293]
1743252117.831773203 Received IMU Angular Velocity - [0.0145607, -0.0163722, 0.0295335]
1743252117.837545968 Received IMU Angular Velocity - [0.0177565, -0.0259596, 0.0305987]
1743252117.841756284 Received IMU Angular Velocity - [0.0134954, -0.0216985, 0.035925]
1743252117.847571703 Received IMU Angular Velocity - [0.00710383, -0.0142417, 0.0348598]
1743252117.851666473 Received IMU Angular Velocity - [0.00710383, -0.0110459, 0.0327293]
1743252117.857631325 Received IMU Angular Velocity - [0.00177751, -0.0099806, 0.0348598]
1743252117.861777100 Received IMU Angular Velocity - [0.000712243, -0.0153069, 0.0369903]
1743252117.867464974 Received IMU Angular Velocity - [-0.000353022, -0.0153069, 0.035925]
1743252117.871772021 Received IMU Angular Velocity - [0.00284277, -0.0131764, 0.0369903]
1743252117.877580593 Received IMU Angular Velocity - [-0.0099404, -0.000393224, 0.0348598]
1743252117.881820443 Received IMU Angular Velocity - [-0.00248355, 0.00280257, 0.0337945]
1743252117.887630743 Received IMU Angular Velocity - [0.0049733, 0.0049331, 0.0231419]
1743252117.891853090 Received IMU Angular Velocity - [0.00923436, 0.00599836, 0.0188808]
1743252117.897397931 Received IMU Angular Velocity - [0.0102996, -0.00145849, 0.0167503]
1743252117.901899561 Received IMU Angular Velocity - [0.0156259, -0.00785008, 0.0146198]
-------------------------
[2025-03-29_20-41-57.905] Selected control point: (x: 1.25527, y: 0.069725, yaw: 0.0302101)
Time diff: 0.300899
-- PID Output: Linear Velocity: 0.2959, Angular Velocity: 0.0592232
Linear Velocity Target: 0.2959, Angular Velocity Target: 0.0592232
Target Position - x: 1.255267, y: 0.069725, Target Yaw: 0.030210
Current Position - x: 0.967481, y: 0.061028, Current Yaw: -0.027453
--Distance to Target (abs): 0.287917
--Position ERROR (signed): 0.287438
--Orientation ERROR: 0.0576629
Current Linear Velocity: 0.216214
Current Angular Velocity: 0.014620
--Linear Velocity ERROR: -0.0715645
--Angular Velocity ERROR: -0.0471098
-------------------------
1743252117.907799008 Received IMU Angular Velocity - [0.00816909, -0.00678481, 0.0178155]
1743252117.911818613 Received IMU Angular Velocity - [0.00284277, -0.000393224, 0.0167503]
1743252117.917591795 Received IMU Angular Velocity - [-0.000353022, 0.00706363, 0.0210113]
1743252117.921745122 Received IMU Angular Velocity - [0.00603857, 0.0123899, 0.0188808]
1743252117.927554301 Received IMU Angular Velocity - [0.0049733, 0.00919416, 0.0188808]
1743252117.931796296 Received IMU Angular Velocity - [0.0156259, -0.00252375, 0.0188808]
1743252117.937747452 Received IMU Angular Velocity - [0.0188217, -0.00891534, 0.0167503]
1743252117.942795710 Received IMU Angular Velocity - [0.0145607, -0.0121111, 0.0146198]
1743252117.947592077 Received IMU Angular Velocity - [0.0124302, -0.00465428, 0.015685]
Received Odometry - Position: x=0.989186, y=0.0608874, Linear Velocity: 0.255273
Current yaw: -0.0245641 (roll: -0.0200652, pitch: -0.00195061)
1743252117.952239715 Received IMU Angular Velocity - [0.0134954, 0.000672041, 0.0167503]
1743252117.958024768 Received IMU Angular Velocity - [0.0166912, 0.000672041, 0.0178155]
1743252117.961832704 Received IMU Angular Velocity - [0.0156259, -0.00678481, 0.0167503]
1743252117.967615261 Received IMU Angular Velocity - [0.0166912, -0.0142417, 0.0231419]
1743252117.972123578 Received IMU Angular Velocity - [0.00603857, -0.0121111, 0.0242071]
1743252117.977686146 Received IMU Angular Velocity - [0.00923436, -0.00571955, 0.0274029]
1743252117.982133090 Received IMU Angular Velocity - [0.0113649, 0.000672041, 0.0284682]
1743252117.989328792 Received IMU Angular Velocity - [0.0220175, 0.00386783, 0.0337945]
1743252117.992145002 Received IMU Angular Velocity - [0.0252133, -0.00571955, 0.0295335]
1743252117.997447071 Received IMU Angular Velocity - [0.0220175, -0.0185027, 0.0263377]
-------------------------
[2025-03-29_20-41-58.008] Selected control point: (x: 1.28644, y: 0.0715659, yaw: 0.0359087)
Time diff: 0.403762
-- PID Output: Linear Velocity: 0.304732, Angular Velocity: 0.0632828
Linear Velocity Target: 0.304732, Angular Velocity Target: 0.0632828
Target Position - x: 1.286437, y: 0.071566, Target Yaw: 0.035909
Current Position - x: 0.989186, y: 0.060887, Current Yaw: -0.024564
--Distance to Target (abs): 0.297443
--Position ERROR (signed): 0.296899
--Orientation ERROR: 0.0604728
Current Linear Velocity: 0.255273
Current Angular Velocity: 0.026338
--Linear Velocity ERROR: -0.0406272
--Angular Velocity ERROR: -0.0328855
-------------------------
1743252118.001800068 Received IMU Angular Velocity - [0.00603857, -0.0280901, 0.0295335]
1743252118.009079318 Received IMU Angular Velocity - [0.00390804, -0.0366122, 0.0305987]
1743252118.011890536 Received IMU Angular Velocity - [0.00284277, -0.0280901, 0.0327293]
1743252118.017551979 Received IMU Angular Velocity - [0.00284277, -0.019568, 0.0327293]
Received Odometry - Position: x=1.01458, y=0.0597117, Linear Velocity: 0.276213
Current yaw: -0.0228887 (roll: -0.0195029, pitch: -0.0015863)
1743252118.022083207 Received IMU Angular Velocity - [-0.000353022, -0.0142417, 0.035925]
1743252118.027701388 Received IMU Angular Velocity - [0.00177751, -0.0110459, 0.031664]
1743252118.031741248 Received IMU Angular Velocity - [0.00390804, -0.0185027, 0.035925]
1743252118.037553180 Received IMU Angular Velocity - [0.0166912, -0.0280901, 0.0391208]
1743252118.041817573 Received IMU Angular Velocity - [0.0145607, -0.023829, 0.0412514]
1743252118.047380653 Received IMU Angular Velocity - [0.0113649, -0.0174375, 0.0444472]
1743252118.051728082 Received IMU Angular Velocity - [0.00603857, -0.00252375, 0.0487082]
1743252118.057521742 Received IMU Angular Velocity - [0.0049733, 0.0017373, 0.0497735]
1743252118.061748378 Received IMU Angular Velocity - [0.00923436, 0.000672041, 0.047643]
1743252118.067377150 Received IMU Angular Velocity - [0.0134954, 0.0017373, 0.0401861]
1743252118.072074834 Received IMU Angular Velocity - [0.0177565, 0.0017373, 0.035925]
1743252118.077519935 Received IMU Angular Velocity - [0.0166912, -0.00358902, 0.0348598]
1743252118.081871876 Received IMU Angular Velocity - [0.0124302, -0.00465428, 0.0401861]
1743252118.087574501 Received IMU Angular Velocity - [0.00923436, -0.00785008, 0.0423166]
1743252118.091792273 Received IMU Angular Velocity - [0.0188217, -0.0110459, 0.0465777]
-------------------------
[2025-03-29_20-41-58.105] Selected control point: (x: 1.31586, y: 0.0733955, yaw: 0.0453879)
Time diff: 0.500847
-- PID Output: Linear Velocity: 0.302898, Angular Velocity: 0.0760804
Linear Velocity Target: 0.302898, Angular Velocity Target: 0.0760804
Target Position - x: 1.315862, y: 0.073396, Target Yaw: 0.045388
Current Position - x: 1.014583, y: 0.059712, Current Yaw: -0.022889
--Distance to Target (abs): 0.301589
--Position ERROR (signed): 0.300886
--Orientation ERROR: 0.0682766
Current Linear Velocity: 0.276213
Current Angular Velocity: 0.046578
--Linear Velocity ERROR: -0.0285193
--Angular Velocity ERROR: -0.0167051
-------------------------
1743252118.108065885 Received IMU Angular Velocity - [0.0177565, -0.0142417, 0.0487082]
1743252118.108369742 Received IMU Angular Velocity - [0.0166912, -0.0174375, 0.0540345]
1743252118.108414508 Received IMU Angular Velocity - [0.00390804, -0.0110459, 0.0529693]
1743252118.111712486 Received IMU Angular Velocity - [-0.00674461, 0.00386783, 0.0529693]
1743252118.119193517 Received IMU Angular Velocity - [-0.0184625, 0.016651, 0.051904]
1743252118.130157605 Received IMU Angular Velocity - [-0.0110057, 0.0198468, 0.0487082]
1743252118.131258701 Received IMU Angular Velocity - [0.00710383, 0.0113247, 0.0423166]
1743252118.131792819 Received IMU Angular Velocity - [0.00816909, 0.000672041, 0.035925]
Received Odometry - Position: x=1.04327, y=0.0587832, Linear Velocity: 0.300129
Current yaw: -0.0196713 (roll: -0.0190423, pitch: -0.0027575)
1743252118.138161490 Received IMU Angular Velocity - [0.00390804, -0.00678481, 0.0348598]
1743252118.142256452 Received IMU Angular Velocity - [-0.00248355, -0.00678481, 0.0327293]
1743252118.147631157 Received IMU Angular Velocity - [-0.000353022, 0.0017373, 0.0337945]
1743252118.153701731 Received IMU Angular Velocity - [0.0134954, 0.0145205, 0.035925]
1743252118.170057036 Received IMU Angular Velocity - [0.0177565, 0.0155857, 0.0412514]
1743252118.170156711 Received IMU Angular Velocity - [0.019887, 0.00599836, 0.0423166]
1743252118.170191237 Received IMU Angular Velocity - [0.0166912, -0.00678481, 0.0455124]
1743252118.171795604 Received IMU Angular Velocity - [0.0113649, -0.0099806, 0.0455124]
1743252118.177536915 Received IMU Angular Velocity - [0.0113649, -0.00785008, 0.0433819]
1743252118.182917668 Received IMU Angular Velocity - [0.00816909, -0.00358902, 0.0433819]
1743252118.187523292 Received IMU Angular Velocity - [-0.00141829, 0.00280257, 0.0444472]
1743252118.191786694 Received IMU Angular Velocity - [-0.0131362, 0.000672041, 0.0465777]
-------------------------
[2025-03-29_20-41-58.205] Selected control point: (x: 1.34606, y: 0.0753537, yaw: 0.0546713)
Time diff: 0.600549
-- PID Output: Linear Velocity: 0.301551, Angular Velocity: 0.0804085
Linear Velocity Target: 0.301551, Angular Velocity Target: 0.0804085
Target Position - x: 1.346059, y: 0.075354, Target Yaw: 0.054671
Current Position - x: 1.043266, y: 0.058783, Current Yaw: -0.019671
--Distance to Target (abs): 0.303246
--Position ERROR (signed): 0.302408
--Orientation ERROR: 0.0743425
Current Linear Velocity: 0.300129
Current Angular Velocity: 0.046578
--Linear Velocity ERROR: -0.00276818
--Angular Velocity ERROR: -0.0295027
-------------------------
1743252118.197579682 Received IMU Angular Velocity - [-0.0184625, -0.0185027, 0.047643]
1743252118.201679092 Received IMU Angular Velocity - [-0.00141829, -0.0366122, 0.0487082]
1743252118.207583594 Received IMU Angular Velocity - [0.00923436, -0.0419385, 0.0423166]
1743252118.211594496 Received IMU Angular Velocity - [0.0209523, -0.0451343, 0.031664]
1743252118.217529814 Received IMU Angular Velocity - [0.0273439, -0.0366122, 0.0295335]
1743252118.221892954 Received IMU Angular Velocity - [0.0145607, -0.0131764, 0.0327293]
1743252118.227384101 Received IMU Angular Velocity - [0.0220175, -0.0121111, 0.0433819]
1743252118.231758569 Received IMU Angular Velocity - [0.0230828, -0.0131764, 0.0497735]
1743252118.237653856 Received IMU Angular Velocity - [0.0113649, -0.0131764, 0.0529693]
1743252118.241915370 Received IMU Angular Velocity - [0.0102996, -0.0174375, 0.0582956]
1743252118.247540174 Received IMU Angular Velocity - [0.00710383, -0.0121111, 0.0604261]
Received Odometry - Position: x=1.0753, y=0.0585323, Linear Velocity: 0.325006
Current yaw: -0.015675 (roll: -0.0193687, pitch: -0.00258324)
1743252118.251759258 Received IMU Angular Velocity - [0.00284277, -0.00891534, 0.0593609]
1743252118.257386303 Received IMU Angular Velocity - [0.0156259, -0.0142417, 0.0572303]
1743252118.261739779 Received IMU Angular Velocity - [0.0220175, -0.0131764, 0.0550998]
1743252118.267618811 Received IMU Angular Velocity - [0.0305396, -0.0216985, 0.051904]
1743252118.271695246 Received IMU Angular Velocity - [0.0305396, -0.0163722, 0.0550998]
1743252118.277528104 Received IMU Angular Velocity - [0.0145607, -0.00678481, 0.0614914]
1743252118.282473039 Received IMU Angular Velocity - [0.00710383, -0.000393224, 0.0689482]
1743252118.287613293 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.0689482]
1743252118.291725662 Received IMU Angular Velocity - [0.0102996, -0.00145849, 0.067883]
1743252118.297337891 Received IMU Angular Velocity - [0.019887, -0.00145849, 0.067883]
1743252118.301819713 Received IMU Angular Velocity - [0.0294744, -0.0131764, 0.0700135]
-------------------------
[2025-03-29_20-41-58.305] Selected control point: (x: 1.37631, y: 0.0773853, yaw: 0.0625497)
Time diff: 0.700589
-- PID Output: Linear Velocity: 0.296316, Angular Velocity: 0.0821068
Linear Velocity Target: 0.296316, Angular Velocity Target: 0.0821068
Target Position - x: 1.376313, y: 0.077385, Target Yaw: 0.062550
Current Position - x: 1.075298, y: 0.058532, Current Yaw: -0.015675
--Distance to Target (abs): 0.301605
--Position ERROR (signed): 0.300683
--Orientation ERROR: 0.0782247
Current Linear Velocity: 0.325006
Current Angular Velocity: 0.070014
--Linear Velocity ERROR: 0.0234547
--Angular Velocity ERROR: -0.010395
-------------------------
1743252118.307530466 Received IMU Angular Velocity - [0.0241481, -0.0110459, 0.0700135]
1743252118.311715759 Received IMU Angular Velocity - [0.0134954, 0.000672041, 0.0625567]
1743252118.317551337 Received IMU Angular Velocity - [0.0177565, 0.0155857, 0.0593609]
Received Odometry - Position: x=1.10671, y=0.0573977, Linear Velocity: 0.334342
Current yaw: -0.0106816 (roll: -0.0178023, pitch: -0.00458107)
1743252118.321670778 Received IMU Angular Velocity - [0.0166912, 0.036891, 0.0582956]
1743252118.327580080 Received IMU Angular Velocity - [0.00816909, 0.0390216, 0.0582956]
1743252118.331806779 Received IMU Angular Velocity - [0.0188217, 0.0251731, 0.0636219]
1743252118.337591096 Received IMU Angular Velocity - [0.0134954, 0.0113247, 0.0614914]
1743252118.341801636 Received IMU Angular Velocity - [0.0049733, 0.00706363, 0.0604261]
1743252118.347624671 Received IMU Angular Velocity - [0.0124302, 0.00919416, 0.0625567]
1743252118.351735760 Received IMU Angular Velocity - [0.0124302, 0.0209121, 0.0614914]
1743252118.357510285 Received IMU Angular Velocity - [0.0252133, 0.016651, 0.0657525]
1743252118.361911408 Received IMU Angular Velocity - [0.0252133, 0.016651, 0.0657525]
1743252118.367517077 Received IMU Angular Velocity - [0.0230828, -0.00252375, 0.0646872]
1743252118.372453213 Received IMU Angular Velocity - [0.0230828, -0.00252375, 0.0646872]
1743252118.377496639 Received IMU Angular Velocity - [0.00284277, 0.0145205, 0.0646872]
1743252118.381998780 Received IMU Angular Velocity - [0.00284277, 0.0145205, 0.0646872]
1743252118.387546469 Received IMU Angular Velocity - [0.00284277, 0.0145205, 0.0700135]
1743252118.391702483 Received IMU Angular Velocity - [0.00284277, 0.0145205, 0.0700135]
1743252118.397975672 Received IMU Angular Velocity - [0.00177751, -0.0142417, 0.0742746]
-------------------------
[2025-03-29_20-41-58.405] Selected control point: (x: 1.40649, y: 0.079469, yaw: 0.0734928)
Time diff: 0.800611
-- PID Output: Linear Velocity: 0.295359, Angular Velocity: 0.0901243
Linear Velocity Target: 0.295359, Angular Velocity Target: 0.0901243
Target Position - x: 1.406490, y: 0.079469, Target Yaw: 0.073493
Current Position - x: 1.106712, y: 0.057398, Current Yaw: -0.010682
--Distance to Target (abs): 0.30059
--Position ERROR (signed): 0.299526
--Orientation ERROR: 0.0841745
Current Linear Velocity: 0.334342
Current Angular Velocity: 0.074275
--Linear Velocity ERROR: 0.038026
--Angular Velocity ERROR: -0.00783225
-------------------------
1743252118.401808759 Received IMU Angular Velocity - [0.00177751, -0.0142417, 0.0742746]
1743252118.407574132 Received IMU Angular Velocity - [0.019887, -0.0323512, 0.0668177]
1743252118.411890075 Received IMU Angular Velocity - [0.019887, -0.0323512, 0.0668177]
1743252118.419464030 Received IMU Angular Velocity - [0.0326702, -0.0185027, 0.0593609]
1743252118.421811463 Received IMU Angular Velocity - [0.0326702, -0.0185027, 0.0593609]
1743252118.427545735 Received IMU Angular Velocity - [0.0262786, -0.00465428, 0.0689482]
1743252118.431905515 Received IMU Angular Velocity - [0.0262786, -0.00465428, 0.0689482]
Received Odometry - Position: x=1.13966, y=0.0559279, Linear Velocity: 0.34274
Current yaw: -0.00478213 (roll: -0.0181509, pitch: -0.00266116)
1743252118.437576046 Received IMU Angular Velocity - [0.0262786, -0.0185027, 0.0827967]
1743252118.441881301 Received IMU Angular Velocity - [0.0262786, -0.0185027, 0.0827967]
1743252118.447584086 Received IMU Angular Velocity - [0.0145607, -0.0099806, 0.0838619]
1743252118.451747908 Received IMU Angular Velocity - [0.0145607, -0.0099806, 0.0838619]
1743252118.457612285 Received IMU Angular Velocity - [0.0294744, 0.00812889, 0.0817314]
1743252118.461724846 Received IMU Angular Velocity - [0.0294744, 0.00812889, 0.0817314]
1743252118.467393360 Received IMU Angular Velocity - [0.0262786, -0.00891534, 0.0902535]
1743252118.471741813 Received IMU Angular Velocity - [0.0262786, -0.00891534, 0.0902535]
1743252118.477541521 Received IMU Angular Velocity - [-0.000353022, -0.0185027, 0.0891883]
1743252118.481866775 Received IMU Angular Velocity - [-0.016332, -0.00145849, 0.0913188]
1743252118.487523227 Received IMU Angular Velocity - [-0.0120709, 0.00386783, 0.0902535]
[2025-03-29_20-41-58.491] Received Bspline message - pos_pts size: 26, yaw_pts size: 54, order=3
----- Control Points -----
Point[0]: time = 0, pos = (1.15602, 0.0691124, 5.52704e-12), vel = (0.299434, 0.0162009, 6.2538e-11), yaw = 0.0548881, yaw_dot = 0
Point[1]: time = 0.1, pos = (1.18599, 0.0707967, 1.99599e-11), vel = (0.300078, 0.0174635, 2.12605e-10), yaw = 0.0547105, yaw_dot = -0.00532631
Point[2]: time = 0.2, pos = (1.21602, 0.0726007, 4.53453e-11), vel = (0.300396, 0.0185937, 2.81588e-10), yaw = 0.0534677, yaw_dot = -0.0213052
Point[3]: time = 0.3, pos = (1.24606, 0.074511, 7.35748e-11), vel = (0.300387, 0.0195915, 2.69487e-10), yaw = 0.0500944, yaw_dot = -0.0479292
Point[4]: time = 0.4, pos = (1.27609, 0.0765146, 9.654e-11), vel = (0.300051, 0.0204571, 1.76303e-10), yaw = 0.0437597, yaw_dot = -0.0784234
Point[5]: time = 0.5, pos = (1.30606, 0.078598, 1.06132e-10), vel = (0.299389, 0.0211902, 2.03351e-12), yaw = 0.0344781, yaw_dot = -0.106867
Point[6]: time = 0.6, pos = (1.33595, 0.0807482, 9.42439e-11), vel = (0.2984, 0.021791, -2.5332e-10), yaw = 0.0224546, yaw_dot = -0.133257
Point[7]: time = 0.7, pos = (1.36573, 0.0829514, 5.31379e-11), vel = (0.297103, 0.0222346, -5.66412e-10), yaw = 0.00792645, yaw_dot = -0.1567
Point[8]: time = 0.8, pos = (1.39537, 0.085184, -1.54206e-11), vel = (0.295616, 0.0223588, -7.84252e-10), yaw = -0.00876438, yaw_dot = -0.176511
Point[9]: time = 0.9, pos = (1.42485, 0.0874115, -9.96112e-11), vel = (0.293964, 0.0221341, -8.79055e-10), yaw = -0.0272547, yaw_dot = -0.192697
Point[10]: time = 1, pos = (1.45416, 0.0895992, -1.8713e-10), vel = (0.292144, 0.0215603, -8.50824e-10), yaw = -0.0472157, yaw_dot = -0.206176
Point[11]: time = 1.1, pos = (1.48327, 0.091712, -2.65675e-10), vel = (0.290157, 0.0206377, -6.99557e-10), yaw = -0.0684204, yaw_dot = -0.217569
Point[12]: time = 1.2, pos = (1.51218, 0.0937151, -3.22941e-10), vel = (0.288004, 0.019366, -4.25256e-10), yaw = -0.09066, yaw_dot = -0.226881
Point[13]: time = 1.3, pos = (1.54087, 0.0955736, -3.46625e-10), vel = (0.285684, 0.0177455, -2.79183e-11), yaw = -0.113739, yaw_dot = -0.23445
Point[14]: time = 1.4, pos = (1.56932, 0.0972511, -3.26782e-10), vel = (0.28329, 0.0157317, 4.18482e-10), yaw = -0.137499, yaw_dot = -0.240479
Point[15]: time = 1.5, pos = (1.59753, 0.098705, -2.64217e-10), vel = (0.280931, 0.0132723, 8.26372e-10), yaw = -0.161784, yaw_dot = -0.244957
Point[16]: time = 1.6, pos = (1.6255, 0.0998907, -1.62796e-10), vel = (0.278608, 0.0103672, 1.1956e-09), yaw = -0.186423, yaw_dot = -0.247464
Point[17]: time = 1.7, pos = (1.65325, 0.100764, -2.63862e-11), vel = (0.27632, 0.00701635, 1.52616e-09), yaw = -0.211203, yaw_dot = -0.247773
Point[18]: time = 1.8, pos = (1.68077, 0.101279, 1.41147e-10), vel = (0.274068, 0.00321984, 1.81806e-09), yaw = -0.235904, yaw_dot = -0.245872
Point[19]: time = 1.9, pos = (1.70806, 0.101393, 3.35937e-10), vel = (0.271851, -0.00102237, 2.07129e-09), yaw = -0.26029, yaw_dot = -0.241369
Point[20]: time = 2, pos = (1.73514, 0.10106, 5.53719e-10), vel = (0.269696, -0.00571563, 2.25362e-09), yaw = -0.284085, yaw_dot = -0.234076
Point[21]: time = 2.1, pos = (1.76202, 0.100232, 7.71605e-10), vel = (0.267887, -0.0109173, 2.01896e-09), yaw = -0.307012, yaw_dot = -0.224002
Point[22]: time = 2.2, pos = (1.78873, 0.0988588, 9.40484e-10), vel = (0.2665, -0.0166429, 1.27349e-09), yaw = -0.3288, yaw_dot = -0.211339
Point[23]: time = 2.3, pos = (1.81533, 0.0968864, 1.00928e-09), vel = (0.265535, -0.0228924, 1.71997e-11), yaw = -0.349196, yaw_dot = -0.196168
Point[24]: time = 2.4, pos = (1.84185, 0.0942629, 9.26897e-10), vel = (0.264993, -0.0296659, -1.7499e-09), yaw = -0.36795, yaw_dot = -0.178529
Point[25]: time = 2.5, pos = (1.86834, 0.0909358, 6.42268e-10), vel = (0.264873, -0.0369633, -4.02782e-09), yaw = -0.384846, yaw_dot = -0.15913
Point[26]: time = 2.6, pos = (1.89484, 0.0868527, 1.04306e-10), vel = (0.265176, -0.0447847, -6.81655e-09), yaw = -0.399727, yaw_dot = -0.138238
Point[27]: time = 2.7, pos = (1.92139, 0.0819637, -7.17515e-10), vel = (0.265962, -0.0530395, -9.32817e-09), yaw = -0.412444, yaw_dot = -0.115907
Point[28]: time = 2.8, pos = (1.94805, 0.0762372, -1.69303e-09), vel = (0.267365, -0.0615295, -9.83847e-09), yaw = -0.42289, yaw_dot = -0.092941
Point[29]: time = 2.9, pos = (1.97489, 0.0696502, -2.61647e-09), vel = (0.269389, -0.0702478, -8.28666e-09), yaw = -0.43102, yaw_dot = -0.0696075
Point[30]: time = 3, pos = (2.00195, 0.06218, -3.28163e-09), vel = (0.272034, -0.0791944, -4.67274e-09), yaw = -0.436799, yaw_dot = -0.0459528
Point[31]: time = 3.1, pos = (2.02931, 0.0538037, -3.48228e-09), vel = (0.2753, -0.0883692, 1.00329e-09), yaw = -0.440221, yaw_dot = -0.0225422
Point[32]: time = 3.2, pos = (2.05703, 0.0444985, -3.01223e-09), vel = (0.279188, -0.0977724, 8.74143e-09), yaw = -0.441322, yaw_dot = 0.000457568
Point[33]: time = 3.3, pos = (2.08517, 0.0342417, -1.66615e-09), vel = (0.283699, -0.107397, 1.84054e-08), yaw = -0.440143, yaw_dot = 0.0230207
Point[34]: time = 3.4, pos = (2.1138, 0.0230208, 5.61949e-10), vel = (0.288909, -0.116996, 2.53133e-08), yaw = -0.436742, yaw_dot = 0.0448859
Point[35]: time = 3.5, pos = (2.14298, 0.0108473, 3.22785e-09), vel = (0.294855, -0.126451, 2.71614e-08), yaw = -0.431192, yaw_dot = 0.0659845
Point[36]: time = 3.6, pos = (2.17279, -0.00226449, 5.82556e-09), vel = (0.301538, -0.13576, 2.39496e-08), yaw = -0.42357, yaw_dot = 0.0863079
Point[37]: time = 3.7, pos = (2.20331, -0.0162999, 7.84911e-09), vel = (0.308957, -0.144924, 1.56779e-08), yaw = -0.413959, yaw_dot = 0.10578
Point[38]: time = 3.8, pos = (2.23461, -0.0312444, 8.79249e-09), vel = (0.317113, -0.153942, 2.34641e-09), yaw = -0.402443, yaw_dot = 0.124382
Point[39]: time = 3.9, pos = (2.26676, -0.0470835, 8.14973e-09), vel = (0.326005, -0.162815, -1.6045e-08), yaw = -0.389111, yaw_dot = 0.142109
Point[40]: time = 4, pos = (2.29983, -0.0638, 5.46757e-09), vel = (0.335623, -0.171417, -3.68967e-08), yaw = -0.374052, yaw_dot = 0.158917
Point[41]: time = 4.1, pos = (2.33391, -0.0813398, 1.05545e-09), vel = (0.345925, -0.179242, -4.98504e-08), yaw = -0.357359, yaw_dot = 0.174797
Point[42]: time = 4.2, pos = (2.36904, -0.0996208, -4.20344e-09), vel = (0.356908, -0.186239, -5.38319e-08), yaw = -0.339124, yaw_dot = 0.189739
Point[43]: time = 4.3, pos = (2.40531, -0.11856, -9.41186e-09), vel = (0.36857, -0.192407, -4.88411e-08), yaw = -0.319445, yaw_dot = 0.203678
Point[44]: time = 4.4, pos = (2.44278, -0.138075, -1.36726e-08), vel = (0.380913, -0.197747, -3.4878e-08), yaw = -0.298422, yaw_dot = 0.216604
Point[45]: time = 4.5, pos = (2.48151, -0.158082, -1.60884e-08), vel = (0.393937, -0.202259, -1.19426e-08), yaw = -0.276158, yaw_dot = 0.2285
Point[46]: time = 4.6, pos = (2.52159, -0.178499, -1.5762e-08), vel = (0.40764, -0.205942, 1.99601e-08), yaw = -0.25276, yaw_dot = 0.23927
Point[47]: time = 4.7, pos = (2.56306, -0.199231, -1.21749e-08), vel = (0.421801, -0.208467, 4.97273e-08), yaw = -0.228342, yaw_dot = 0.2489
Point[48]: time = 4.8, pos = (2.60596, -0.220143, -6.22748e-09), vel = (0.436217, -0.209532, 6.71671e-08), yaw = -0.203018, yaw_dot = 0.257373
Point[49]: time = 4.9, pos = (2.65031, -0.241089, 8.47597e-10), vel = (0.450888, -0.209137, 7.22798e-08), yaw = -0.176909, yaw_dot = 0.264606
Point[50]: time = 5, pos = (2.69614, -0.261922, 7.81757e-09), vel = (0.465813, -0.207282, 6.50651e-08), yaw = -0.150139, yaw_dot = 0.270588
Point[51]: time = 5.1, pos = (2.74348, -0.282497, 1.34497e-08), vel = (0.480993, -0.203967, 4.55232e-08), yaw = -0.122833, yaw_dot = 0.275311
Point[52]: time = 5.2, pos = (2.79235, -0.302667, 1.65113e-08), vel = (0.496427, -0.199191, 1.3654e-08), yaw = -0.0951197, yaw_dot = 0.27874
Point[53]: time = 5.3, pos = (2.84277, -0.322286, 1.58198e-08), vel = (0.512036, -0.192945, -2.70768e-08), yaw = -0.0671284, yaw_dot = 0.280871
Point[54]: time = 5.4, pos = (2.89474, -0.341204, 1.17969e-08), vel = (0.527197, -0.185142, -4.93252e-08), yaw = -0.0389888, yaw_dot = 0.281706
Point[55]: time = 5.5, pos = (2.94819, -0.359262, 6.7661e-09), vel = (0.541776, -0.175764, -4.72344e-08), yaw = -0.0108302, yaw_dot = 0.281252
Point[56]: time = 5.6, pos = (3.00308, -0.376304, 3.16134e-09), vel = (0.555773, -0.16481, -2.08042e-08), yaw = 0.0172187, yaw_dot = 0.279511
Point[57]: time = 5.7, pos = (3.05933, -0.392171, 3.41657e-09), vel = (0.569187, -0.152281, 2.99653e-08), yaw = 0.0450294, yaw_dot = 0.276495
Point[58]: time = 5.8, pos = (3.11689, -0.406708, 9.96572e-09), vel = (0.582019, -0.138177, 1.05074e-07), yaw = 0.0724765, yaw_dot = 0.272243
Point[59]: time = 5.9, pos = (3.17571, -0.419754, 2.52427e-08), vel = (0.594268, -0.122498, 2.04522e-07), yaw = 0.0994369, yaw_dot = 0.266759
Point[60]: time = 6, pos = (3.23572, -0.431163, 5.01298e-08), vel = (0.605601, -0.105537, 2.73402e-07), yaw = 0.125787, yaw_dot = 0.260049
