-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
Point[87]: time = 8.7, pos = (8.86078, -0.262295, 0.00116709), vel = (0.220574, -0.00470284, -0.000574941), yaw = -0.0213177, yaw_dot = -6.47468e-10
Point[88]: time = 8.8, pos = (8.88251, -0.262758, 0.00111044), vel = (0.214037, -0.00456347, -0.000557902), yaw = -0.0213177, yaw_dot = -1.00477e-09
Point[89]: time = 8.9, pos = (8.90358, -0.263207, 0.00105552), vel = (0.207318, -0.00442022, -0.000540389), yaw = -0.0213177, yaw_dot = -1.3099e-09
Point[90]: time = 9, pos = (8.92397, -0.263642, 0.00100238), vel = (0.200418, -0.0042731, -0.000522403), yaw = -0.0213177, yaw_dot = -1.56508e-09
Point[91]: time = 9.1, pos = (8.94366, -0.264062, 0.000951059), vel = (0.193336, -0.00412211, -0.000503944), yaw = -0.0213177, yaw_dot = -1.83441e-09
Point[92]: time = 9.2, pos = (8.96263, -0.264466, 0.000901604), vel = (0.186123, -0.00396832, -0.000485142), yaw = -0.0213177, yaw_dot = -2.14729e-09
Point[93]: time = 9.3, pos = (8.98089, -0.264855, 0.000854031), vel = (0.178898, -0.00381428, -0.000466311), yaw = -0.0213177, yaw_dot = -2.49657e-09
Point[94]: time = 9.4, pos = (8.99841, -0.265229, 0.000808342), vel = (0.171667, -0.00366011, -0.000447462), yaw = -0.0213177, yaw_dot = -2.68906e-09
Point[95]: time = 9.5, pos = (9.01522, -0.265587, 0.000764539), vel = (0.16443, -0.0035058, -0.000428598), yaw = -0.0213177, yaw_dot = -2.63827e-09
Point[96]: time = 9.6, pos = (9.0313, -0.26593, 0.000722623), vel = (0.157186, -0.00335136, -0.000409717), yaw = -0.0213177, yaw_dot = -2.34679e-09
Point[97]: time = 9.7, pos = (9.04666, -0.266258, 0.000682596), vel = (0.149936, -0.00319678, -0.000390819), yaw = -0.0213177, yaw_dot = -1.88038e-09
Point[98]: time = 9.8, pos = (9.06129, -0.26657, 0.00064446), vel = (0.14268, -0.00304207, -0.000371904), yaw = -0.0213177, yaw_dot = -1.26778e-09
Point[99]: time = 9.9, pos = (9.07519, -0.266866, 0.000608216), vel = (0.135417, -0.00288722, -0.000352974), yaw = -0.0213177, yaw_dot = -5.19608e-10
Point[100]: time = 10, pos = (9.08837, -0.267147, 0.000573866), vel = (0.128148, -0.00273223, -0.000334026), yaw = -0.0213177, yaw_dot = 1.0789e-10
Point[101]: time = 10.1, pos = (9.10082, -0.267412, 0.000541411), vel = (0.120872, -0.00257711, -0.000315062), yaw = -0.0213177, yaw_dot = 5.05478e-10
Point[102]: time = 10.2, pos = (9.11255, -0.267662, 0.000510845), vel = (0.113756, -0.00242539, -0.000296514), yaw = -0.0213177, yaw_dot = 6.80989e-10
Point[103]: time = 10.3, pos = (9.1236, -0.267898, 0.000482031), vel = (0.107488, -0.00229175, -0.000280176), yaw = -0.0213177, yaw_dot = 8.13158e-10
Point[104]: time = 10.4, pos = (9.13408, -0.268121, 0.00045473), vel = (0.102143, -0.00217779, -0.000266244), yaw = -0.0213177, yaw_dot = 9.76343e-10
Point[105]: time = 10.5, pos = (9.14406, -0.268334, 0.000428702), vel = (0.0977218, -0.00208352, -0.000254719), yaw = -0.0213177, yaw_dot = 1.17524e-09
Point[106]: time = 10.6, pos = (9.15365, -0.268539, 0.000403706), vel = (0.0942235, -0.00200893, -0.0002456), yaw = -0.0213177, yaw_dot = 1.51143e-09
Point[107]: time = 10.7, pos = (9.16294, -0.268737, 0.000379502), vel = (0.0916485, -0.00195403, -0.000238888), yaw = -0.0213177, yaw_dot = 2.02616e-09
Point[108]: time = 10.8, pos = (9.17201, -0.26893, 0.000355848), vel = (0.0899968, -0.00191882, -0.000234583), yaw = -0.0213177, yaw_dot = 2.70363e-09
Point[109]: time = 10.9, pos = (9.18097, -0.269121, 0.000332505), vel = (0.0892684, -0.00190329, -0.000232684), yaw = -0.0213177, yaw_dot = 3.21907e-09
Point[110]: time = 11, pos = (9.1899, -0.269312, 0.000309231), vel = (0.0894633, -0.00190744, -0.000233192), yaw = -0.0213177, yaw_dot = 3.44382e-09
Point[111]: time = 11.1, pos = (9.19889, -0.269503, 0.000285786), vel = (0.0905815, -0.00193128, -0.000236107), yaw = -0.0213177, yaw_dot = 3.37309e-09
Point[112]: time = 11.2, pos = (9.20804, -0.269698, 0.000261937), vel = (0.0924212, -0.00197051, -0.000240902), yaw = -0.0213177, yaw_dot = 2.91299e-09
Point[113]: time = 11.3, pos = (9.21734, -0.269897, 0.000237693), vel = (0.0934034, -0.00199145, -0.000243462), yaw = -0.0213177, yaw_dot = 2.02724e-09
Point[114]: time = 11.4, pos = (9.22668, -0.270096, 0.000213348), vel = (0.0931923, -0.00198695, -0.000242912), yaw = -0.0213177, yaw_dot = 7.4099e-10
Point[115]: time = 11.5, pos = (9.23594, -0.270293, 0.000189214), vel = (0.091788, -0.00195701, -0.000239252), yaw = -0.0213177, yaw_dot = -4.77147e-10
Point[116]: time = 11.6, pos = (9.245, -0.270486, 0.000165602), vel = (0.0891905, -0.00190163, -0.000232481), yaw = -0.0213177, yaw_dot = -1.45039e-09
Point[117]: time = 11.7, pos = (9.25374, -0.270673, 0.000142822), vel = (0.0853998, -0.0018208, -0.0002226), yaw = -0.0213177, yaw_dot = -2.16745e-09
Point[118]: time = 11.8, pos = (9.26204, -0.27085, 0.000121185), vel = (0.0804158, -0.00171454, -0.000209609), yaw = -0.0213177, yaw_dot = -2.42767e-09
Point[119]: time = 11.9, pos = (9.26978, -0.271015, 0.000101003), vel = (0.0742386, -0.00158284, -0.000193508), yaw = -0.0213177, yaw_dot = -2.15719e-09
Point[120]: time = 12, pos = (9.27685, -0.271165, 8.25873e-05), vel = (0.0668681, -0.00142569, -0.000174296), yaw = -0.0213177, yaw_dot = -1.38325e-09
Point[121]: time = 12.1, pos = (9.28312, -0.271299, 6.62478e-05), vel = (0.0583045, -0.00124311, -0.000151975), yaw = -0.0213177, yaw_dot = -5.68113e-10
Point[122]: time = 12.2, pos = (9.28847, -0.271413, 5.2291e-05), vel = (0.0487018, -0.00103837, -0.000126945), yaw = -0.0213177, yaw_dot = 1.22179e-10
Point[123]: time = 12.3, pos = (9.29288, -0.271507, 4.07967e-05), vel = (0.0396557, -0.000845497, -0.000103365), yaw = -0.0213177, yaw_dot = 6.78488e-10
Point[124]: time = 12.4, pos = (9.29643, -0.271583, 3.15329e-05), vel = (0.0315877, -0.00067348, -8.23355e-05), yaw = -0.0213177, yaw_dot = 9.52558e-10
Point[125]: time = 12.5, pos = (9.29923, -0.271643, 2.42447e-05), vel = (0.0244978, -0.000522315, -6.38551e-05), yaw = -0.0213177, yaw_dot = 8.92433e-10
Point[126]: time = 12.6, pos = (9.30137, -0.271688, 1.86769e-05), vel = (0.0183859, -0.000392004, -4.7924e-05), yaw = -0.0213177, yaw_dot = 5.20654e-10
Point[127]: time = 12.7, pos = (9.30294, -0.271722, 1.45749e-05), vel = (0.013252, -0.000282546, -3.45424e-05), yaw = -0.0213177, yaw_dot = 1.87068e-10
Point[128]: time = 12.8, pos = (9.30405, -0.271745, 1.16835e-05), vel = (0.00909628, -0.000193941, -2.37101e-05), yaw = -0.0213177, yaw_dot = 1.12869e-11
Point[129]: time = 12.9, pos = (9.30479, -0.271761, 9.74787e-06), vel = (0.00591859, -0.00012619, -1.54272e-05), yaw = -0.0213177, yaw_dot = -1.44588e-11
Point[130]: time = 13, pos = (9.30527, -0.271771, 8.51307e-06), vel = (0.00371896, -7.92918e-05, -9.69373e-06), yaw = -0.0213177, yaw_dot = -5.68902e-12
Point[131]: time = 13.1, pos = (9.30557, -0.271778, 7.72415e-06), vel = (0.0024974, -5.32469e-05, -6.50964e-06), yaw = -0.0213177, yaw_dot = -9.36759e-13
--------------------------
1744201002.706621938 Received IMU Angular Velocity - [0.000712243, -0.00358902, 0.0955799]
1744201002.708610458 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.128603]
1744201002.712733613 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.159496]
1744201002.718558398 Received IMU Angular Velocity - [0.0049733, -0.00678481, 0.191454]
1744201002.722816887 Received IMU Angular Velocity - [0.00177751, -0.00891534, 0.219151]
1744201002.728598502 Received IMU Angular Velocity - [0.00390804, -0.0142417, 0.239391]
1744201002.732970403 Received IMU Angular Velocity - [0.00390804, -0.0163722, 0.256435]
1744201002.738420391 Received IMU Angular Velocity - [-0.00567934, -0.00358902, 0.276675]
1744201002.742892903 Received IMU Angular Velocity - [-0.00141829, -0.000393224, 0.291589]
1744201002.748578643 Received IMU Angular Velocity - [0.00710383, 0.00706363, 0.304372]
1744201002.752706215 Received IMU Angular Velocity - [0.00923436, 0.0155857, 0.312894]
1744201002.758598234 Received IMU Angular Velocity - [0.0124302, 0.0134552, 0.324612]
1744201002.762843731 Received IMU Angular Velocity - [0.0124302, 0.00919416, 0.333134]
1744201002.768583361 Received IMU Angular Velocity - [0.00177751, 0.0102594, 0.346982]
1744201002.772696436 Received IMU Angular Velocity - [0.00390804, 0.0134552, 0.360831]
1744201002.778562950 Received IMU Angular Velocity - [0.00710383, 0.0177163, 0.370418]
Received Odometry - Position: x=1.31081, y=-1.20228, Linear Velocity: 0.433555
Current yaw: -2.567 (roll: 0.0113989, pitch: 0.00815464)
1744201002.782906882 Received IMU Angular Velocity - [0.00710383, 0.0187815, 0.381071]
-------------------------
[2025-04-09_20-16-42.784] Selected control point: (x: 5.39279, y: -0.188354, yaw: 0.243465)
Time diff: 0.0836714
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.392786, y: -0.188354, Target Yaw: 0.243465
Current Position - x: 1.310810, y: -1.202283, Current Yaw: -2.566996
--Distance to Target (abs): 4.20602
--Position ERROR (signed): -3.97753
--Orientation ERROR: 2.81046
Current Linear Velocity: 0.433555
Current Angular Velocity: 0.381071
--Linear Velocity ERROR: 0.433555
--Angular Velocity ERROR: -0.618929
-------------------------
1744201002.788722483 Received IMU Angular Velocity - [0.00603857, 0.0123899, 0.385332]
1744201002.792767652 Received IMU Angular Velocity - [0.00284277, -0.00145849, 0.400245]
1744201002.798584789 Received IMU Angular Velocity - [0.0049733, -0.0142417, 0.406637]
1744201002.802866766 Received IMU Angular Velocity - [0.0049733, -0.0174375, 0.415159]
1744201002.808443126 Received IMU Angular Velocity - [0.00177751, -0.0110459, 0.420486]
1744201002.812892406 Received IMU Angular Velocity - [0.0049733, -0.00145849, 0.423681]
1744201002.818586626 Received IMU Angular Velocity - [0.000712243, -0.00145849, 0.422616]
1744201002.822783000 Received IMU Angular Velocity - [0.00710383, -0.0121111, 0.432203]
1744201002.828580648 Received IMU Angular Velocity - [0.00710383, -0.0185027, 0.440726]
1744201002.833049513 Received IMU Angular Velocity - [0.0102996, -0.0163722, 0.444987]
1744201002.838631473 Received IMU Angular Velocity - [0.00603857, -0.00252375, 0.455639]
1744201002.842771397 Received IMU Angular Velocity - [-0.00887514, 0.0102594, 0.465227]
1744201002.848574101 Received IMU Angular Velocity - [-0.00674461, 0.0123899, 0.474814]
1744201002.852815182 Received IMU Angular Velocity - [0.00177751, 0.00919416, 0.48014]
1744201002.858585980 Received IMU Angular Velocity - [0.0049733, 0.0017373, 0.484401]
1744201002.862853110 Received IMU Angular Velocity - [0.00284277, -0.00785008, 0.493989]
Received Odometry - Position: x=1.24996, y=-1.26275, Linear Velocity: 0.65546
Current yaw: -2.43456 (roll: 0.0131939, pitch: 0.00875131)
1744201002.868575363 Received IMU Angular Velocity - [0.00390804, -0.00891534, 0.503576]
1744201002.872726616 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.511033]
1744201002.878617163 Received IMU Angular Velocity - [0.00284277, 0.0017373, 0.519555]
1744201002.882746815 Received IMU Angular Velocity - [-0.00354881, -0.00571955, 0.523816]
-------------------------
[2025-04-09_20-16-42.884] Selected control point: (x: 5.43275, y: -0.189206, yaw: 0.251235)
Time diff: 0.183679
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.432755, y: -0.189206, Target Yaw: 0.251235
Current Position - x: 1.249960, y: -1.262751, Current Yaw: -2.434558
--Distance to Target (abs): 4.31836
--Position ERROR (signed): -3.8775
--Orientation ERROR: 2.68579
Current Linear Velocity: 0.655460
Current Angular Velocity: 0.523816
--Linear Velocity ERROR: 0.65546
--Angular Velocity ERROR: -0.476184
-------------------------
1744201002.888604337 Received IMU Angular Velocity - [0.000712243, -0.00891534, 0.528077]
1744201002.892936780 Received IMU Angular Velocity - [0.00710383, -0.00891534, 0.532338]
1744201002.898385104 Received IMU Angular Velocity - [0.00177751, -0.0110459, 0.547252]
1744201002.902717899 Received IMU Angular Velocity - [0.00710383, -0.0153069, 0.553644]
1744201002.908605630 Received IMU Angular Velocity - [0.00816909, -0.0131764, 0.556839]
1744201002.912896152 Received IMU Angular Velocity - [0.00603857, -0.00145849, 0.567492]
1744201002.918582372 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.569623]
1744201002.922785371 Received IMU Angular Velocity - [0.00710383, -0.00571955, 0.573884]
1744201002.928606892 Received IMU Angular Velocity - [0.0134954, -0.00785008, 0.580275]
1744201002.932930087 Received IMU Angular Velocity - [0.0124302, -0.00891534, 0.588797]
1744201002.938586098 Received IMU Angular Velocity - [0.00603857, -0.0131764, 0.596254]
1744201002.942805609 Received IMU Angular Velocity - [-0.00461408, -0.00785008, 0.602646]
1744201002.948622970 Received IMU Angular Velocity - [-0.00674461, -0.00252375, 0.609037]
1744201002.952679947 Received IMU Angular Velocity - [0.0102996, -0.00252375, 0.616494]
1744201002.958667938 Received IMU Angular Velocity - [0.0102996, -0.00358902, 0.615429]
1744201002.962710387 Received IMU Angular Velocity - [0.00390804, -0.00891534, 0.620755]
1744201002.968557477 Received IMU Angular Velocity - [0.00603857, -0.023829, 0.632473]
1744201002.972793405 Received IMU Angular Velocity - [0.000712243, -0.0227638, 0.645256]
1744201002.978586316 Received IMU Angular Velocity - [0.000712243, -0.0174375, 0.653778]
1744201002.982763650 Received IMU Angular Velocity - [0.00284277, -0.0174375, 0.661235]
-------------------------
[2025-04-09_20-16-42.984] Selected control point: (x: 5.47192, y: -0.190041, yaw: 0.248814)
Time diff: 0.28366
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.471920, y: -0.190041, Target Yaw: 0.248814
Current Position - x: 1.249960, y: -1.262751, Current Yaw: -2.434558
--Distance to Target (abs): 4.35611
--Position ERROR (signed): -3.90673
--Orientation ERROR: 2.68337
Current Linear Velocity: 0.655460
Current Angular Velocity: 0.661235
--Linear Velocity ERROR: 0.65546
--Angular Velocity ERROR: -0.338765
-------------------------
1744201002.988613044 Received IMU Angular Velocity - [0.00710383, -0.0153069, 0.670823]
1744201002.992943983 Received IMU Angular Velocity - [0.000712243, -0.019568, 0.67828]
Received Odometry - Position: x=1.19855, y=-1.35062, Linear Velocity: 0.839843
Current yaw: -2.33975 (roll: 0.0139482, pitch: 0.00602812)
1744201002.998476374 Received IMU Angular Velocity - [-0.00354881, -0.0227638, 0.688932]
1744201003.002634187 Received IMU Angular Velocity - [-0.00141829, -0.0216985, 0.702781]
1744201003.008605825 Received IMU Angular Velocity - [-0.00567934, -0.0153069, 0.709172]
1744201003.014571159 Received IMU Angular Velocity - [0.00284277, -0.00571955, 0.711303]
1744201003.018752461 Received IMU Angular Velocity - [0.0156259, -0.00252375, 0.719825]
1744201003.022888897 Received IMU Angular Velocity - [0.0209523, -0.00785008, 0.728347]
1744201003.028636079 Received IMU Angular Velocity - [0.0188217, -0.0099806, 0.737934]
1744201003.032821733 Received IMU Angular Velocity - [0.0134954, -0.0131764, 0.745391]
1744201003.039672411 Received IMU Angular Velocity - [-0.00248355, -0.0142417, 0.753913]
1744201003.042864654 Received IMU Angular Velocity - [-0.00248355, -0.00891534, 0.756044]
1744201003.048604508 Received IMU Angular Velocity - [-0.00780987, -0.00571955, 0.758174]
1744201003.052752080 Received IMU Angular Velocity - [-0.00141829, 0.000672041, 0.769892]
1744201003.058618563 Received IMU Angular Velocity - [0.00603857, -0.0121111, 0.777349]
1744201003.062660116 Received IMU Angular Velocity - [0.00923436, -0.0227638, 0.77948]
1744201003.068617385 Received IMU Angular Velocity - [0.00390804, -0.0206332, 0.786937]
1744201003.072973701 Received IMU Angular Velocity - [-0.00567934, -0.0110459, 0.80185]
1744201003.078600815 Received IMU Angular Velocity - [-0.0142015, -0.00358902, 0.813568]
-------------------------
[2025-04-09_20-16-43.084] Selected control point: (x: 5.51022, y: -0.190858, yaw: 0.262763)
Time diff: 0.383699
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.510224, y: -0.190858, Target Yaw: 0.262763
Current Position - x: 1.198552, y: -1.350623, Current Yaw: -2.339753
--Distance to Target (abs): 4.46493
--Position ERROR (signed): -3.83173
--Orientation ERROR: 2.60252
Current Linear Velocity: 0.839843
Current Angular Velocity: 0.813568
--Linear Velocity ERROR: 0.839843
--Angular Velocity ERROR: -0.186432
-------------------------
1744201003.082927370 Received IMU Angular Velocity - [-0.020593, -0.00465428, 0.821025]
1744201003.088430448 Received IMU Angular Velocity - [-0.0099404, -0.0099806, 0.824221]
1744201003.092806061 Received IMU Angular Velocity - [-0.00248355, -0.0185027, 0.826351]
1744201003.098442391 Received IMU Angular Velocity - [0.00603857, -0.0291554, 0.830612]
1744201003.102754802 Received IMU Angular Velocity - [0.0230828, -0.0323512, 0.8402]
1744201003.108481919 Received IMU Angular Velocity - [0.0166912, -0.0142417, 0.84233]
1744201003.112918910 Received IMU Angular Velocity - [0.00284277, -0.00252375, 0.845526]
1744201003.118564873 Received IMU Angular Velocity - [0.00284277, -0.000393224, 0.852983]
1744201003.122763967 Received IMU Angular Velocity - [-0.00461408, -0.000393224, 0.858309]
1744201003.128585296 Received IMU Angular Velocity - [0.000712243, -0.0110459, 0.867897]
1744201003.132990542 Received IMU Angular Velocity - [0.00603857, -0.019568, 0.875354]
1744201003.139205069 Received IMU Angular Velocity - [-0.00674461, -0.0131764, 0.875354]
1744201003.143047351 Received IMU Angular Velocity - [-0.016332, -0.0121111, 0.877484]
1744201003.148660800 Received IMU Angular Velocity - [-0.0152667, -0.0131764, 0.883876]
Received Odometry - Position: x=1.14649, y=-1.40759, Linear Velocity: 0.837169
Current yaw: -2.23287 (roll: 0.0155604, pitch: 0.0061902)
1744201003.152850486 Received IMU Angular Velocity - [-0.00461408, -0.0216985, 0.888137]
1744201003.158415870 Received IMU Angular Velocity - [0.00710383, -0.0185027, 0.893463]
1744201003.163568919 Received IMU Angular Velocity - [0.0188217, -0.039808, 0.889202]
1744201003.168399140 Received IMU Angular Velocity - [0.0273439, -0.0504607, 0.894528]
1744201003.172876516 Received IMU Angular Velocity - [0.0145607, -0.0515259, 0.90305]
1744201003.178691733 Received IMU Angular Velocity - [0.000712243, -0.0461996, 0.90092]
1744201003.182858314 Received IMU Angular Velocity - [-0.00461408, -0.039808, 0.90092]
-------------------------
[2025-04-09_20-16-43.184] Selected control point: (x: 5.54755, y: -0.191653, yaw: 0.269558)
Time diff: 0.483736
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.547549, y: -0.191653, Target Yaw: 0.269558
Current Position - x: 1.146492, y: -1.407586, Current Yaw: -2.232875
--Distance to Target (abs): 4.56594
--Position ERROR (signed): -3.66461
--Orientation ERROR: 2.50243
Current Linear Velocity: 0.837169
Current Angular Velocity: 0.900920
--Linear Velocity ERROR: 0.837169
--Angular Velocity ERROR: -0.0990801
-------------------------
1744201003.188962181 Received IMU Angular Velocity - [0.00710383, -0.0302206, 0.905181]
1744201003.192711788 Received IMU Angular Velocity - [0.0188217, -0.0206332, 0.909442]
1744201003.198580958 Received IMU Angular Velocity - [0.019887, -0.0206332, 0.911572]
1744201003.202970812 Received IMU Angular Velocity - [0.00923436, -0.0099806, 0.913703]
1744201003.208727626 Received IMU Angular Velocity - [-0.000353022, 0.00386783, 0.912638]
1744201003.212649783 Received IMU Angular Velocity - [0.00177751, 0.00599836, 0.914768]
1744201003.218586252 Received IMU Angular Velocity - [0.00603857, 0.00599836, 0.916899]
1744201003.222854117 Received IMU Angular Velocity - [0.0049733, 0.00280257, 0.922225]
1744201003.228607603 Received IMU Angular Velocity - [0.00603857, -0.00465428, 0.928617]
1744201003.232903437 Received IMU Angular Velocity - [0.000712243, -0.00678481, 0.938204]
1744201003.238566584 Received IMU Angular Velocity - [-0.0120709, -0.00571955, 0.942465]
Received Odometry - Position: x=1.09022, y=-1.50068, Linear Velocity: 0.833547
Current yaw: -2.14248 (roll: 0.0111133, pitch: 0.00178798)
1744201003.242893171 Received IMU Angular Velocity - [-0.0110057, -0.0110459, 0.938204]
1744201003.248614593 Received IMU Angular Velocity - [-0.000353022, -0.0153069, 0.932878]
1744201003.252756245 Received IMU Angular Velocity - [-0.00141829, -0.00678481, 0.932878]
1744201003.258650505 Received IMU Angular Velocity - [0.0102996, -0.00891534, 0.935008]
1744201003.262739259 Received IMU Angular Velocity - [0.0294744, -0.0131764, 0.935008]
1744201003.268593005 Received IMU Angular Velocity - [0.0188217, -0.00891534, 0.931813]
1744201003.272642430 Received IMU Angular Velocity - [0.0102996, -0.0185027, 0.935008]
1744201003.278656822 Received IMU Angular Velocity - [0.00710383, -0.0174375, 0.939269]
1744201003.282821643 Received IMU Angular Velocity - [-0.0120709, -0.00465428, 0.936074]
-------------------------
[2025-04-09_20-16-43.284] Selected control point: (x: 5.5838, y: -0.192426, yaw: 0.283307)
Time diff: 0.583684
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.583805, y: -0.192426, Target Yaw: 0.283307
Current Position - x: 1.090222, y: -1.500679, Current Yaw: -2.142482
--Distance to Target (abs): 4.68015
--Position ERROR (signed): -3.53148
--Orientation ERROR: 2.42579
Current Linear Velocity: 0.833547
Current Angular Velocity: 0.936074
--Linear Velocity ERROR: 0.833547
--Angular Velocity ERROR: -0.0639265
-------------------------
1744201003.288576378 Received IMU Angular Velocity - [-0.0131362, 0.00280257, 0.933943]
1744201003.293416391 Received IMU Angular Velocity - [0.00816909, -0.00145849, 0.933943]
1744201003.298586273 Received IMU Angular Velocity - [0.00710383, 0.00386783, 0.932878]
1744201003.302843129 Received IMU Angular Velocity - [0.0134954, -0.00891534, 0.933943]
1744201003.308644490 Received IMU Angular Velocity - [0.0145607, -0.0185027, 0.9414]
1744201003.312643513 Received IMU Angular Velocity - [-0.00567934, -0.00358902, 0.947791]
1744201003.318427368 Received IMU Angular Velocity - [-0.0120709, 0.0017373, 0.946726]
Received Odometry - Position: x=1.06771, y=-1.71679, Linear Velocity: 0.917381
Current yaw: -1.92067 (roll: 0.0150159, pitch: 0.0151397)
1744201003.322896361 Received IMU Angular Velocity - [0.00603857, -0.00785008, 0.946726]
1744201003.328586581 Received IMU Angular Velocity - [0.0156259, -0.0216985, 0.949922]
1744201003.332828557 Received IMU Angular Velocity - [0.0166912, -0.0334164, 0.94353]
1744201003.338574651 Received IMU Angular Velocity - [0.0294744, -0.0419385, 0.942465]
1744201003.342768881 Received IMU Angular Velocity - [0.0273439, -0.035547, 0.946726]
1744201003.348590850 Received IMU Angular Velocity - [0.0102996, -0.0153069, 0.949922]
1744201003.352976255 Received IMU Angular Velocity - [0.00284277, -0.00358902, 0.94353]
1744201003.358607465 Received IMU Angular Velocity - [-0.00780987, 0.00280257, 0.947791]
1744201003.362857346 Received IMU Angular Velocity - [-0.0099404, 0.0187815, 0.955248]
1744201003.368613968 Received IMU Angular Velocity - [-0.00461408, 0.0102594, 0.955248]
1744201003.372754373 Received IMU Angular Velocity - [-0.000353022, -0.00252375, 0.960575]
1744201003.378478290 Received IMU Angular Velocity - [-0.0195278, 0.0134552, 0.962705]
1744201003.382720490 Received IMU Angular Velocity - [-0.0120709, 0.0102594, 0.965901]
-------------------------
[2025-04-09_20-16-43.384] Selected control point: (x: 5.61923, y: -0.193182, yaw: 0.323022)
Time diff: 0.683657
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.619231, y: -0.193182, Target Yaw: 0.323022
Current Position - x: 1.067712, y: -1.716786, Current Yaw: -1.920666
--Distance to Target (abs): 4.79976
--Position ERROR (signed): -2.99145
--Orientation ERROR: 2.24369
Current Linear Velocity: 0.917381
Current Angular Velocity: 0.965901
--Linear Velocity ERROR: 0.917381
--Angular Velocity ERROR: -0.034099
-------------------------
1744201003.388599901 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.973358]
1744201003.392870550 Received IMU Angular Velocity - [0.00603857, -0.00465428, 0.976554]
1744201003.399283740 Received IMU Angular Velocity - [-0.00461408, -0.00891534, 0.972293]
1744201003.403211017 Received IMU Angular Velocity - [-0.00141829, -0.019568, 0.974423]
1744201003.408613835 Received IMU Angular Velocity - [0.000712243, -0.0110459, 0.976554]
1744201003.413041194 Received IMU Angular Velocity - [-0.00354881, -0.00891534, 0.975488]
1744201003.418504622 Received IMU Angular Velocity - [0.0102996, -0.0185027, 0.978684]
1744201003.422761574 Received IMU Angular Velocity - [0.0145607, -0.0248943, 0.980815]
1744201003.428659066 Received IMU Angular Velocity - [0.00816909, -0.0270248, 0.986141]
1744201003.433091097 Received IMU Angular Velocity - [0.0049733, -0.0408733, 0.996794]
1744201003.438650880 Received IMU Angular Velocity - [-0.00248355, -0.0451343, 1.00212]
1744201003.442919225 Received IMU Angular Velocity - [-0.0184625, -0.019568, 1.00638]
1744201003.448538851 Received IMU Angular Velocity - [0.000712243, -0.019568, 1.00638]
1744201003.452853629 Received IMU Angular Velocity - [0.0124302, -0.0174375, 1.00958]
Received Odometry - Position: x=1.07349, y=-1.71638, Linear Velocity: 0.336998
Current yaw: -1.8419 (roll: 0.0165645, pitch: 0.0202234)
1744201003.458486087 Received IMU Angular Velocity - [0.0156259, -0.0248943, 1.00851]
1744201003.462867205 Received IMU Angular Velocity - [0.0305396, -0.0302206, 1.01277]
1744201003.469120901 Received IMU Angular Velocity - [0.0316049, -0.0270248, 1.01277]
1744201003.474632747 Received IMU Angular Velocity - [0.0294744, -0.0174375, 1.01384]
1744201003.478653915 Received IMU Angular Velocity - [0.0156259, -0.00145849, 1.00851]
1744201003.482650762 Received IMU Angular Velocity - [-0.00567934, 0.00599836, 1.00851]
-------------------------
[2025-04-09_20-16-43.484] Selected control point: (x: 5.65417, y: -0.193927, yaw: 0.320877)
Time diff: 0.783725
-- PID Output: Linear Velocity: 0, Angular Velocity: 1
Linear Velocity Target: 0, Angular Velocity Target: 1
Target Position - x: 5.654171, y: -0.193927, Target Yaw: 0.320877
Current Position - x: 1.073485, y: -1.716378, Current Yaw: -1.841897
--Distance to Target (abs): 4.82706
--Position ERROR (signed): -2.69352
--Orientation ERROR: 2.16277
Current Linear Velocity: 0.336998
Current Angular Velocity: 1.008512
--Linear Velocity ERROR: 0.336998
--Angular Velocity ERROR: 0.00851154
-------------------------
1744201003.488672738 Received IMU Angular Velocity - [-0.0173973, 0.00706363, 1.01597]
1744201003.492848280 Received IMU Angular Velocity - [0.00177751, 0.00280257, 1.02982]
1744201003.498621639 Received IMU Angular Velocity - [0.0124302, -0.00678481, 1.03195]
1744201003.503229100 Received IMU Angular Velocity - [0.019887, -0.0121111, 1.03088]
1744201003.508671023 Received IMU Angular Velocity - [0.00923436, 0.0049331, 1.02769]
