-------------------------
PID Controller Parameters:
Position PID: P: 1, I: 0, D: 1
-------------------------
1744873532.934129193 Received IMU Angular Velocity - [0.0262786, -0.0419385, -0.00242447]
1744873532.938316435 Received IMU Angular Velocity - [0.0166912, -0.0472649, -0.00242447]
1744873532.947851330 Received IMU Angular Velocity - [-0.0099404, -0.0387427, 0.000771319]
1744873532.948312974 Received IMU Angular Velocity - [-0.0152667, -0.0227638, 0.0124892]
1744873532.954180161 Received IMU Angular Velocity - [0.00390804, -0.00252375, 0.0178155]
1744873532.958506414 Received IMU Angular Velocity - [0.0241481, 0.0049331, 0.0146198]
1744873532.964247839 Received IMU Angular Velocity - [0.0316049, 0.00919416, 0.0167503]
1744873532.968610060 Received IMU Angular Velocity - [0.0134954, 0.0134552, 0.0210113]
1744873532.974245466 Received IMU Angular Velocity - [-0.00461408, 0.0262384, 0.0167503]
1744873532.978518469 Received IMU Angular Velocity - [-0.0110057, 0.0251731, 0.0188808]
Received Odometry - Position: x=14.066, y=0.14224, Linear Velocity: 0.504737
Current yaw: 0.0584794 (roll: -0.0262507, pitch: 0.00335063)
1744873532.984237717 Received IMU Angular Velocity - [0.00177751, 0.0219773, 0.0167503]
1744873532.988420830 Received IMU Angular Velocity - [0.000712243, 0.016651, 0.00822817]
1744873532.994334355 Received IMU Angular Velocity - [-0.00567934, 0.0155857, 0.00609764]
1744873532.999251631 Received IMU Angular Velocity - [-0.0301804, 0.0230426, 0.00396711]
1744873533.004163978 Received IMU Angular Velocity - [-0.0131362, 0.0251731, -0.00242447]
1744873533.008347699 Received IMU Angular Velocity - [0.0316049, 0.0198468, -0.0077508]
1744873533.014181030 Received IMU Angular Velocity - [0.0433228, 0.00919416, -0.00562027]
1744873533.019578990 Received IMU Angular Velocity - [0.0486491, -0.0110459, 0.00183658]
1744873533.024163873 Received IMU Angular Velocity - [0.035866, -0.0131764, 0.00716291]
1744873533.028878136 Received IMU Angular Velocity - [0.0049733, -0.00252375, 0.0167503]
1744873533.034561095 Received IMU Angular Velocity - [0.00390804, -0.00785008, 0.0135545]
-------------------------
[2025-04-17_15-05-33.041] Selected control point: (x: 14.5356, y: 0.154299, yaw: 0.0256726)
Time diff: 0.340286
-- PID Output: Linear Velocity: 0.471493, Angular Velocity: -0.049332
Linear Velocity Target: 0.471493, Angular Velocity Target: -0.049332
Target Position - x: 14.535606, y: 0.154299, Target Yaw: 0.025673
Current Position - x: 14.065988, y: 0.142240, Current Yaw: 0.058479
--Distance to Target (abs): 0.469773
--Position ERROR (signed): 0.469521
--Orientation ERROR: -0.0328069
Current Linear Velocity: 0.504737
Current Angular Velocity: 0.013554
--Linear Velocity ERROR: 0.0381797
--Angular Velocity ERROR: 0.0538007
-------------------------
1744873533.039940430 Received IMU Angular Velocity - [0.00923436, 0.00280257, 0.0124892]
1744873533.044268891 Received IMU Angular Velocity - [0.0134954, 0.00386783, 0.0146198]
1744873533.048261151 Received IMU Angular Velocity - [0.0177565, -0.00891534, 0.0295335]
1744873533.054175508 Received IMU Angular Velocity - [0.0113649, -0.00358902, 0.0433819]
Received Odometry - Position: x=14.1128, y=0.144419, Linear Velocity: 0.432574
Current yaw: 0.0564824 (roll: -0.027446, pitch: 0.00414159)
1744873533.059133329 Received IMU Angular Velocity - [0.00390804, 0.00386783, 0.0561651]
1744873533.064144271 Received IMU Angular Velocity - [0.0379965, -0.0142417, 0.0582956]
1744873533.068355512 Received IMU Angular Velocity - [0.0241481, -0.00252375, 0.0550998]
1744873533.074257133 Received IMU Angular Velocity - [-0.00887514, 0.000672041, 0.0540345]
1744873533.079059910 Received IMU Angular Velocity - [-0.0216583, 0.0262384, 0.0465777]
1744873533.084603665 Received IMU Angular Velocity - [-0.0120709, 0.0411521, 0.0380556]
1744873533.088486643 Received IMU Angular Velocity - [-0.00461408, 0.0294342, 0.0348598]
1744873533.094442601 Received IMU Angular Velocity - [0.0113649, 0.0198468, 0.0401861]
1744873533.098582417 Received IMU Angular Velocity - [0.019887, 0.0145205, 0.0423166]
1744873533.104196222 Received IMU Angular Velocity - [-0.0099404, 0.0336952, 0.051904]
1744873533.108642734 Received IMU Angular Velocity - [-0.020593, 0.0273037, 0.0540345]
1744873533.114155512 Received IMU Angular Velocity - [-0.0504205, 0.0475437, 0.0508387]
1744873533.118335777 Received IMU Angular Velocity - [-0.0344415, 0.0432826, 0.0380556]
1744873533.124140883 Received IMU Angular Velocity - [-0.0152667, 0.0315647, 0.0337945]
1744873533.128414207 Received IMU Angular Velocity - [0.00177751, 0.0187815, 0.035925]
1744873533.136108512 Received IMU Angular Velocity - [-0.00141829, -0.00358902, 0.0263377]
1744873533.138414330 Received IMU Angular Velocity - [0.0124302, -0.00785008, 0.0199461]
-------------------------
[2025-04-17_15-05-33.141] Selected control point: (x: 14.5845, y: 0.155157, yaw: 0.0227615)
Time diff: 0.440262
-- PID Output: Linear Velocity: 0.472741, Angular Velocity: -0.0502058
Linear Velocity Target: 0.472741, Angular Velocity Target: -0.0502058
Target Position - x: 14.584463, y: 0.155157, Target Yaw: 0.022761
Current Position - x: 14.112790, y: 0.144419, Current Yaw: 0.056482
--Distance to Target (abs): 0.471795
--Position ERROR (signed): 0.471527
--Orientation ERROR: -0.0337209
Current Linear Velocity: 0.432574
Current Angular Velocity: 0.019946
--Linear Velocity ERROR: -0.0389192
--Angular Velocity ERROR: 0.069278
-------------------------
1744873533.144280334 Received IMU Angular Velocity - [0.0145607, -0.000393224, 0.0178155]
1744873533.148310259 Received IMU Angular Velocity - [0.0134954, -0.0131764, 0.0167503]
1744873533.154175175 Received IMU Angular Velocity - [-0.00567934, -0.0206332, 0.0178155]
1744873533.158231469 Received IMU Angular Velocity - [-0.0291152, -0.0142417, 0.0242071]
1744873533.164165890 Received IMU Angular Velocity - [-0.032311, -0.00785008, 0.0178155]
1744873533.168442222 Received IMU Angular Velocity - [-0.0578773, 0.0049331, 0.015685]
1744873533.175137174 Received IMU Angular Velocity - [-0.0695952, -0.000393224, 0.0167503]
1744873533.178412008 Received IMU Angular Velocity - [-0.0461594, -0.0163722, 0.0103587]
1744873533.184182394 Received IMU Angular Velocity - [-0.0280499, -0.00678481, 0.00609764]
1744873533.188452165 Received IMU Angular Velocity - [-0.0120709, -0.00358902, 0.00290185]
1744873533.194240759 Received IMU Angular Velocity - [0.0220175, -0.0099806, -0.00135921]
Received Odometry - Position: x=14.1641, y=0.144245, Linear Velocity: 0.481417
Current yaw: 0.0580809 (roll: -0.0260947, pitch: 0.00342001)
1744873533.198565731 Received IMU Angular Velocity - [0.0209523, -0.00891534, -0.00242447]
1744873533.204177776 Received IMU Angular Velocity - [-0.016332, -0.00891534, -0.00242447]
1744873533.208307032 Received IMU Angular Velocity - [-0.0312457, -0.0174375, -0.0130771]
1744873533.214172044 Received IMU Angular Velocity - [-0.036572, -0.00252375, -0.0141424]
1744873533.218490456 Received IMU Angular Velocity - [-0.00780987, 0.0123899, -0.0130771]
1744873533.224272618 Received IMU Angular Velocity - [0.0539755, 0.000672041, -0.0173382]
1744873533.228367377 Received IMU Angular Velocity - [0.0624976, -0.00678481, -0.004555]
1744873533.234134914 Received IMU Angular Velocity - [0.0209523, 0.00280257, 0.011424]
1744873533.238640403 Received IMU Angular Velocity - [-0.0216583, 0.0145205, 0.00609764]
-------------------------
[2025-04-17_15-05-33.241] Selected control point: (x: 14.6337, y: 0.156023, yaw: 0.0250709)
Time diff: 0.540277
-- PID Output: Linear Velocity: 0.466805, Angular Velocity: -0.0488354
Linear Velocity Target: 0.466805, Angular Velocity Target: -0.0488354
Target Position - x: 14.633743, y: 0.156023, Target Yaw: 0.025071
Current Position - x: 14.164081, y: 0.144245, Current Yaw: 0.058081
--Distance to Target (abs): 0.469809
--Position ERROR (signed): 0.469554
--Orientation ERROR: -0.0330101
Current Linear Velocity: 0.481417
Current Angular Velocity: 0.006098
--Linear Velocity ERROR: 0.0086765
--Angular Velocity ERROR: 0.0563034
-------------------------
1744873533.244135901 Received IMU Angular Velocity - [-0.0408331, 0.03263, 0.00503238]
1744873533.248471498 Received IMU Angular Velocity - [-0.0248541, 0.0422174, -0.00135921]
1744873533.254139769 Received IMU Angular Velocity - [0.0102996, 0.0390216, -0.020534]
1744873533.258344227 Received IMU Angular Velocity - [0.0188217, 0.0283689, -0.0279908]
1744873533.264149397 Received IMU Angular Velocity - [-0.0227236, 0.0209121, -0.0152076]
1744873533.268784777 Received IMU Angular Velocity - [-0.0227236, 0.0209121, -0.0152076]
1744873533.274389718 Received IMU Angular Velocity - [0.00816909, 0.0294342, -0.020534]
Received Odometry - Position: x=14.2139, y=0.148544, Linear Velocity: 0.544775
Current yaw: 0.0632986 (roll: -0.0254326, pitch: 0.0044419)
1744873533.279921697 Received IMU Angular Velocity - [0.00816909, 0.0294342, -0.020534]
1744873533.284069098 Received IMU Angular Velocity - [0.0262786, 0.00812889, -0.0269256]
1744873533.288561883 Received IMU Angular Velocity - [0.0177565, -0.00145849, -0.0258603]
1744873533.294052005 Received IMU Angular Velocity - [-0.000353022, -0.0110459, -0.0130771]
1744873533.298468308 Received IMU Angular Velocity - [-0.000353022, -0.0110459, -0.0130771]
1744873533.304211844 Received IMU Angular Velocity - [0.00284277, -0.0259596, 0.00396711]
1744873533.308940923 Received IMU Angular Velocity - [0.00284277, -0.0259596, 0.00396711]
1744873533.314162399 Received IMU Angular Velocity - [-0.00567934, -0.0216985, 0.00290185]
1744873533.318442122 Received IMU Angular Velocity - [-0.00567934, -0.0216985, 0.00290185]
1744873533.324218587 Received IMU Angular Velocity - [0.0124302, -0.0185027, -0.0258603]
1744873533.328352963 Received IMU Angular Velocity - [0.0124302, -0.0185027, -0.0258603]
1744873533.334609345 Received IMU Angular Velocity - [0.00923436, -0.0206332, -0.0184034]
-------------------------
[2025-04-17_15-05-33.341] Selected control point: (x: 14.6836, y: 0.156899, yaw: 0.0177872)
Time diff: 0.6403
-- PID Output: Linear Velocity: 0.467793, Angular Velocity: -0.104813
Linear Velocity Target: 0.467793, Angular Velocity Target: -0.104813
Target Position - x: 14.683623, y: 0.156899, Target Yaw: 0.017787
Current Position - x: 14.213925, y: 0.148544, Current Yaw: 0.063299
--Distance to Target (abs): 0.469772
--Position ERROR (signed): 0.469286
--Orientation ERROR: -0.0455114
Current Linear Velocity: 0.544775
Current Angular Velocity: -0.018403
--Linear Velocity ERROR: 0.0779695
--Angular Velocity ERROR: 0.030432
-------------------------
1744873533.338656743 Received IMU Angular Velocity - [0.00923436, -0.0206332, -0.0184034]
1744873533.344257363 Received IMU Angular Velocity - [0.00177751, 0.0177163, -0.0215992]
1744873533.348416956 Received IMU Angular Velocity - [0.00177751, 0.0177163, -0.0215992]
1744873533.354340209 Received IMU Angular Velocity - [0.0465186, 0.0262384, -0.0215992]
1744873533.358390263 Received IMU Angular Velocity - [0.0465186, 0.0262384, -0.0215992]
1744873533.364161320 Received IMU Angular Velocity - [-0.0184625, 0.0198468, -0.0184034]
1744873533.368414515 Received IMU Angular Velocity - [-0.0184625, 0.0198468, -0.0184034]
1744873533.374175588 Received IMU Angular Velocity - [-0.016332, 0.0379563, -0.020534]
1744873533.378534130 Received IMU Angular Velocity - [-0.016332, 0.0379563, -0.020534]
1744873533.384173951 Received IMU Angular Velocity - [0.00923436, 0.0187815, -0.0343824]
1744873533.388474348 Received IMU Angular Velocity - [0.00923436, 0.0187815, -0.0343824]
1744873533.394201564 Received IMU Angular Velocity - [0.0156259, -0.00465428, -0.0439698]
1744873533.398269346 Received IMU Angular Velocity - [0.0156259, -0.00465428, -0.0439698]
1744873533.404273177 Received IMU Angular Velocity - [0.0486491, 0.00280257, -0.0503614]
1744873533.408357024 Received IMU Angular Velocity - [0.0486491, 0.00280257, -0.0503614]
1744873533.414290165 Received IMU Angular Velocity - [0.0241481, -0.0259596, -0.0322519]
1744873533.419207056 Received IMU Angular Velocity - [0.0145607, -0.0419385, -0.0311866]
Received Odometry - Position: x=14.2684, y=0.155657, Linear Velocity: 0.564913
Current yaw: 0.0632104 (roll: -0.0265712, pitch: 0.00461572)
1744873533.424847934 Received IMU Angular Velocity - [-0.00141829, -0.0387427, -0.040774]
1744873533.428397400 Received IMU Angular Velocity - [0.0156259, -0.0483301, -0.0556877]
1744873533.434142088 Received IMU Angular Velocity - [0.0156259, -0.0440691, -0.056753]
1744873533.438335602 Received IMU Angular Velocity - [-0.000353022, -0.0291554, -0.0588835]
-------------------------
[2025-04-17_15-05-33.441] Selected control point: (x: 14.7342, y: 0.157788, yaw: 0.00457412)
Time diff: 0.740283
-- PID Output: Linear Velocity: 0.458817, Angular Velocity: -0.138174
Linear Velocity Target: 0.458817, Angular Velocity Target: -0.138174
Target Position - x: 14.734227, y: 0.157788, Target Yaw: 0.004574
Current Position - x: 14.268355, y: 0.155657, Current Yaw: 0.063210
--Distance to Target (abs): 0.465878
--Position ERROR (signed): 0.465077
--Orientation ERROR: -0.0586362
Current Linear Velocity: 0.564913
Current Angular Velocity: -0.058883
--Linear Velocity ERROR: 0.0971202
--Angular Velocity ERROR: 0.0459298
-------------------------
1744873533.444139972 Received IMU Angular Velocity - [-0.0099404, -0.0206332, -0.0599488]
1744873533.448823545 Received IMU Angular Velocity - [-0.0131362, -0.0142417, -0.0631445]
[2025-04-17_15-05-33.451] Received Bspline message - pos_pts size: 26, yaw_pts size: 48, order=3
----- Control Points -----
Point[0]: time = 0, pos = (14.493, 0.15355, 0.0095231), vel = (0.486321, 0.00854273, -0.000456459), yaw = 0.0175625, yaw_dot = 0
Point[1]: time = 0.1, pos = (14.5417, 0.154405, 0.0094774), vel = (0.487498, 0.00856399, -0.000457783), yaw = 0.0175625, yaw_dot = -6.89624e-07
Point[2]: time = 0.2, pos = (14.5906, 0.155264, 0.0094315), vel = (0.49008, 0.00860981, -0.000460382), yaw = 0.0175623, yaw_dot = -2.7585e-06
Point[3]: time = 0.3, pos = (14.6397, 0.156128, 0.00938528), vel = (0.494067, 0.0086802, -0.000464258), yaw = 0.0175619, yaw_dot = -6.20518e-06
Point[4]: time = 0.4, pos = (14.6894, 0.157001, 0.00933861), vel = (0.49946, 0.00877515, -0.000469409), yaw = 0.0175611, yaw_dot = -1.01676e-05
Point[5]: time = 0.5, pos = (14.7397, 0.157884, 0.00929135), vel = (0.506257, 0.00889467, -0.000475835), yaw = 0.0175599, yaw_dot = -1.39145e-05
Point[6]: time = 0.6, pos = (14.7907, 0.158781, 0.0092434), vel = (0.514335, 0.00903659, -0.000483422), yaw = 0.0175583, yaw_dot = -1.74451e-05
Point[7]: time = 0.7, pos = (14.8425, 0.159691, 0.00919472), vel = (0.521178, 0.00915672, -0.000489819), yaw = 0.0175564, yaw_dot = -2.06026e-05
Point[8]: time = 0.8, pos = (14.8949, 0.160611, 0.0091455), vel = (0.525793, 0.00923766, -0.000494098), yaw = 0.0175542, yaw_dot = -2.32735e-05
Point[9]: time = 0.9, pos = (14.9476, 0.161537, 0.00909597), vel = (0.528181, 0.0092794, -0.000496261), yaw = 0.0175518, yaw_dot = -2.54597e-05
Point[10]: time = 1, pos = (15.0004, 0.162465, 0.00904632), vel = (0.528342, 0.00928194, -0.000496306), yaw = 0.0175491, yaw_dot = -2.7308e-05
Point[11]: time = 1.1, pos = (15.0532, 0.163392, 0.00899678), vel = (0.526275, 0.00924529, -0.000494234), yaw = 0.0175463, yaw_dot = -2.891e-05
Point[12]: time = 1.2, pos = (15.1056, 0.164313, 0.00894754), vel = (0.522141, 0.00917226, -0.000490196), yaw = 0.0175433, yaw_dot = -3.02689e-05
Point[13]: time = 1.3, pos = (15.1576, 0.165226, 0.00889877), vel = (0.516827, 0.00907841, -0.000485021), yaw = 0.0175403, yaw_dot = -3.15309e-05
Point[14]: time = 1.4, pos = (15.2089, 0.166128, 0.00885057), vel = (0.510467, 0.00896613, -0.000478835), yaw = 0.017537, yaw_dot = -3.27745e-05
Point[15]: time = 1.5, pos = (15.2596, 0.167018, 0.00880304), vel = (0.503062, 0.0088354, -0.000471639), yaw = 0.0175337, yaw_dot = -3.40011e-05
Point[16]: time = 1.6, pos = (15.3095, 0.167894, 0.00875628), vel = (0.494611, 0.00868623, -0.000463433), yaw = 0.0175302, yaw_dot = -3.5253e-05
Point[17]: time = 1.7, pos = (15.3585, 0.168755, 0.00871039), vel = (0.485115, 0.00851862, -0.000454216), yaw = 0.0175266, yaw_dot = -3.65499e-05
Point[18]: time = 1.8, pos = (15.4065, 0.169598, 0.00866545), vel = (0.475307, 0.00834545, -0.000444675), yaw = 0.0175229, yaw_dot = -3.78909e-05
Point[19]: time = 1.9, pos = (15.4536, 0.170425, 0.0086214), vel = (0.467137, 0.00820096, -0.000436633), yaw = 0.0175191, yaw_dot = -3.92615e-05
Point[20]: time = 2, pos = (15.5, 0.171239, 0.00857807), vel = (0.460711, 0.008087, -0.00043019), yaw = 0.0175151, yaw_dot = -4.06557e-05
Point[21]: time = 2.1, pos = (15.5458, 0.172043, 0.00853531), vel = (0.45603, 0.00800358, -0.000425345), yaw = 0.0175109, yaw_dot = -4.20729e-05
Point[22]: time = 2.2, pos = (15.5913, 0.172841, 0.00849295), vel = (0.453092, 0.00795068, -0.000422098), yaw = 0.0175067, yaw_dot = -4.35028e-05
Point[23]: time = 2.3, pos = (15.6365, 0.173635, 0.00845084), vel = (0.451898, 0.00792832, -0.00042045), yaw = 0.0175022, yaw_dot = -4.49421e-05
Point[24]: time = 2.4, pos = (15.6817, 0.174427, 0.00840881), vel = (0.45242, 0.00793601, -0.000420374), yaw = 0.0174977, yaw_dot = -4.63893e-05
Point[25]: time = 2.5, pos = (15.7271, 0.175223, 0.00836671), vel = (0.454625, 0.00797315, -0.000421839), yaw = 0.017493, yaw_dot = -4.78268e-05
Point[26]: time = 2.6, pos = (15.7727, 0.176023, 0.00832439), vel = (0.458511, 0.00803971, -0.000424842), yaw = 0.0174881, yaw_dot = -4.92491e-05
Point[27]: time = 2.7, pos = (15.8188, 0.176832, 0.00828169), vel = (0.464078, 0.00813571, -0.000429385), yaw = 0.0174831, yaw_dot = -5.06558e-05
Point[28]: time = 2.8, pos = (15.8656, 0.177651, 0.00823846), vel = (0.471327, 0.00826115, -0.000435467), yaw = 0.017478, yaw_dot = -5.20418e-05
Point[29]: time = 2.9, pos = (15.9131, 0.178485, 0.00819455), vel = (0.480231, 0.00841556, -0.000443064), yaw = 0.0174727, yaw_dot = -5.34056e-05
Point[30]: time = 3, pos = (15.9616, 0.179334, 0.00814986), vel = (0.488942, 0.00856649, -0.000450445), yaw = 0.0174673, yaw_dot = -5.47416e-05
Point[31]: time = 3.1, pos = (16.0109, 0.180197, 0.0081045), vel = (0.496328, 0.00869404, -0.00045655), yaw = 0.0174618, yaw_dot = -5.60024e-05
Point[32]: time = 3.2, pos = (16.0608, 0.181072, 0.00805859), vel = (0.502388, 0.00879823, -0.00046138), yaw = 0.0174561, yaw_dot = -5.71773e-05
Point[33]: time = 3.3, pos = (16.1113, 0.181956, 0.00801227), vel = (0.507122, 0.00887905, -0.000464933), yaw = 0.0174503, yaw_dot = -5.8261e-05
Point[34]: time = 3.4, pos = (16.1622, 0.182847, 0.00796565), vel = (0.510531, 0.0089365, -0.00046721), yaw = 0.0174444, yaw_dot = -5.92149e-05
Point[35]: time = 3.5, pos = (16.2134, 0.183743, 0.00791887), vel = (0.512656, 0.00897134, -0.000468251), yaw = 0.0174385, yaw_dot = -6.0032e-05
Point[36]: time = 3.6, pos = (16.2647, 0.184641, 0.00787202), vel = (0.514049, 0.00899317, -0.000468561), yaw = 0.0174324, yaw_dot = -6.07027e-05
Point[37]: time = 3.7, pos = (16.3162, 0.185541, 0.00782517), vel = (0.514875, 0.00900495, -0.000468295), yaw = 0.0174264, yaw_dot = -6.11723e-05
Point[38]: time = 3.8, pos = (16.3677, 0.186442, 0.00777838), vel = (0.515136, 0.00900666, -0.000467453), yaw = 0.0174202, yaw_dot = -6.14323e-05
Point[39]: time = 3.9, pos = (16.4192, 0.187342, 0.0077317), vel = (0.51483, 0.00899832, -0.000466035), yaw = 0.0174141, yaw_dot = -6.14871e-05
Point[40]: time = 4, pos = (16.4706, 0.188241, 0.00768519), vel = (0.513958, 0.00897991, -0.00046404), yaw = 0.0174079, yaw_dot = -6.13601e-05
Point[41]: time = 4.1, pos = (16.5219, 0.189138, 0.00763891), vel = (0.512722, 0.00895499, -0.000461662), yaw = 0.0174018, yaw_dot = -6.10544e-05
Point[42]: time = 4.2, pos = (16.5732, 0.190032, 0.00759284), vel = (0.512158, 0.00894181, -0.00045989), yaw = 0.0173957, yaw_dot = -6.05766e-05
Point[43]: time = 4.3, pos = (16.6244, 0.190927, 0.00754691), vel = (0.512412, 0.00894296, -0.000458866), yaw = 0.0173897, yaw_dot = -5.99553e-05
Point[44]: time = 4.4, pos = (16.6757, 0.191822, 0.00750104), vel = (0.513486, 0.00895844, -0.000458589), yaw = 0.0173837, yaw_dot = -5.91935e-05
Point[45]: time = 4.5, pos = (16.7271, 0.192719, 0.00745516), vel = (0.515378, 0.00898824, -0.00045906), yaw = 0.0173779, yaw_dot = -5.82986e-05
Point[46]: time = 4.6, pos = (16.7788, 0.19362, 0.0074092), vel = (0.51809, 0.00903238, -0.000460277), yaw = 0.0173721, yaw_dot = -5.72976e-05
Point[47]: time = 4.7, pos = (16.8308, 0.194526, 0.00736309), vel = (0.521273, 0.00908477, -0.000461926), yaw = 0.0173664, yaw_dot = -5.61928e-05
Point[48]: time = 4.8, pos = (16.883, 0.195436, 0.00731683), vel = (0.524056, 0.00913018, -0.000463212), yaw = 0.0173608, yaw_dot = -5.49719e-05
Point[49]: time = 4.9, pos = (16.9356, 0.196351, 0.00727046), vel = (0.526398, 0.00916786, -0.000464097), yaw = 0.0173554, yaw_dot = -5.3597e-05
Point[50]: time = 5, pos = (16.9883, 0.19727, 0.00722403), vel = (0.528299, 0.00919783, -0.000464582), yaw = 0.0173501, yaw_dot = -5.20651e-05
Point[51]: time = 5.1, pos = (17.0412, 0.198191, 0.00717756), vel = (0.529759, 0.00922009, -0.000464667), yaw = 0.017345, yaw_dot = -5.03624e-05
Point[52]: time = 5.2, pos = (17.0942, 0.199113, 0.00713111), vel = (0.530777, 0.00923462, -0.00046435), yaw = 0.0173401, yaw_dot = -4.84515e-05
Point[53]: time = 5.3, pos = (17.1474, 0.200037, 0.0070847), vel = (0.53145, 0.00924312, -0.000463717), yaw = 0.0173353, yaw_dot = -4.63303e-05
Point[54]: time = 5.4, pos = (17.2005, 0.200962, 0.00703837), vel = (0.531896, 0.00924764, -0.00046287), yaw = 0.0173308, yaw_dot = -4.39926e-05
Point[55]: time = 5.5, pos = (17.2537, 0.201887, 0.00699213), vel = (0.532117, 0.00924818, -0.000461809), yaw = 0.0173265, yaw_dot = -4.14238e-05
Point[56]: time = 5.6, pos = (17.3069, 0.202811, 0.00694601), vel = (0.532112, 0.00924474, -0.000460534), yaw = 0.0173225, yaw_dot = -3.86233e-05
Point[57]: time = 5.7, pos = (17.3601, 0.203736, 0.00690003), vel = (0.531881, 0.00923734, -0.000459046), yaw = 0.0173188, yaw_dot = -3.56053e-05
Point[58]: time = 5.8, pos = (17.4133, 0.204659, 0.00685421), vel = (0.531432, 0.0092261, -0.000457352), yaw = 0.0173154, yaw_dot = -3.23983e-05
Point[59]: time = 5.9, pos = (17.4664, 0.205581, 0.00680855), vel = (0.531227, 0.00921919, -0.0004559), yaw = 0.0173123, yaw_dot = -2.90032e-05
Point[60]: time = 6, pos = (17.5196, 0.206503, 0.00676302), vel = (0.531532, 0.0092213, -0.000454948), yaw = 0.0173096, yaw_dot = -2.5438e-05
Point[61]: time = 6.1, pos = (17.5728, 0.207426, 0.00671755), vel = (0.532349, 0.00923243, -0.000454495), yaw = 0.0173073, yaw_dot = -2.17342e-05
Point[62]: time = 6.2, pos = (17.6261, 0.20835, 0.0066721), vel = (0.533675, 0.00925258, -0.000454541), yaw = 0.0173053, yaw_dot = -1.78926e-05
Point[63]: time = 6.3, pos = (17.6795, 0.209276, 0.00662662), vel = (0.535513, 0.00928176, -0.000455088), yaw = 0.0173037, yaw_dot = -1.39232e-05
Point[64]: time = 6.4, pos = (17.7332, 0.210206, 0.00658107), vel = (0.537796, 0.00931883, -0.000456078), yaw = 0.0173025, yaw_dot = -9.84143e-06
Point[65]: time = 6.5, pos = (17.7871, 0.21114, 0.00653542), vel = (0.539765, 0.0093506, -0.000456856), yaw = 0.0173017, yaw_dot = -5.64749e-06
Point[66]: time = 6.6, pos = (17.8411, 0.212076, 0.00648971), vel = (0.541202, 0.0093733, -0.000457235), yaw = 0.0173014, yaw_dot = -1.34127e-06
Point[67]: time = 6.7, pos = (17.8953, 0.213014, 0.00644398), vel = (0.542107, 0.00938691, -0.000457215), yaw = 0.0173015, yaw_dot = 3.07736e-06
Point[68]: time = 6.8, pos = (17.9495, 0.213953, 0.00639828), vel = (0.54248, 0.00939143, -0.000456794), yaw = 0.017302, yaw_dot = 7.6084e-06
Point[69]: time = 6.9, pos = (18.0038, 0.214892, 0.00635264), vel = (0.542322, 0.00938688, -0.000455975), yaw = 0.017303, yaw_dot = 1.22467e-05
Point[70]: time = 7, pos = (18.058, 0.21583, 0.0063071), vel = (0.541608, 0.00937287, -0.000454742), yaw = 0.0173044, yaw_dot = 1.69867e-05
Point[71]: time = 7.1, pos = (18.1121, 0.216766, 0.0062617), vel = (0.540234, 0.00934762, -0.000453033), yaw = 0.0173064, yaw_dot = 2.18284e-05
Point[72]: time = 7.2, pos = (18.166, 0.217699, 0.00621651), vel = (0.538183, 0.00931089, -0.000450839), yaw = 0.0173088, yaw_dot = 2.67608e-05
Point[73]: time = 7.3, pos = (18.2197, 0.218628, 0.00617155), vel = (0.535457, 0.00926268, -0.00044816), yaw = 0.0173117, yaw_dot = 3.17737e-05
Point[74]: time = 7.4, pos = (18.2731, 0.219552, 0.00612689), vel = (0.532054, 0.00920299, -0.000444996), yaw = 0.0173152, yaw_dot = 3.6867e-05
Point[75]: time = 7.5, pos = (18.3261, 0.220468, 0.00608257), vel = (0.527976, 0.00913183, -0.000441348), yaw = 0.0173191, yaw_dot = 4.2024e-05
Point[76]: time = 7.6, pos = (18.3786, 0.221378, 0.00603863), vel = (0.523751, 0.00905835, -0.000437665), yaw = 0.0173236, yaw_dot = 4.72313e-05
Point[77]: time = 7.7, pos = (18.4308, 0.222281, 0.005995), vel = (0.520628, 0.00900422, -0.000435011), yaw = 0.0173286, yaw_dot = 5.2489e-05
Point[78]: time = 7.8, pos = (18.4828, 0.223179, 0.00595159), vel = (0.518659, 0.00897035, -0.000433431), yaw = 0.0173341, yaw_dot = 5.77924e-05
Point[79]: time = 7.9, pos = (18.5346, 0.224076, 0.00590828), vel = (0.517846, 0.00895673, -0.000432926), yaw = 0.0173401, yaw_dot = 6.31387e-05
Point[80]: time = 8, pos = (18.5864, 0.224971, 0.00586497), vel = (0.518187, 0.00896338, -0.000433494), yaw = 0.0173467, yaw_dot = 6.85272e-05
Point[81]: time = 8.1, pos = (18.6383, 0.225869, 0.00582155), vel = (0.519683, 0.00899029, -0.000435136), yaw = 0.0173538, yaw_dot = 7.3927e-05
Point[82]: time = 8.2, pos = (18.6904, 0.22677, 0.00577791), vel = (0.522167, 0.00903457, -0.00043771), yaw = 0.0173615, yaw_dot = 7.932e-05
Point[83]: time = 8.3, pos = (18.7428, 0.227676, 0.00573398), vel = (0.525448, 0.00909288, -0.000441052), yaw = 0.0173697, yaw_dot = 8.47044e-05
Point[84]: time = 8.4, pos = (18.7955, 0.228589, 0.00568967), vel = (0.529524, 0.00916522, -0.000445161), yaw = 0.0173784, yaw_dot = 9.00122e-05
